count_date,driver,background_line,background_library,sex_test,bio_replicate,cross_name,offspring_male,offspring_female,offspring_total,food_abnormality,parental_mortality,gene_name,gene_age
NA,Act5c,13,GD,Female,2,RNAi/Act5c-GAL4 F x 808 M,,,99,,,,
NA,Act5c,13,GD,Female,3,RNAi/Act5c-GAL4 F x 808 M,,,90,,,,
NA,Act5c,13,GD,Female,4,RNAi/Act5c-GAL4 F x 808 M,,,106,,,,
NA,Act5c,13,GD,Female,5,RNAi/Act5c-GAL4 F x 808 M,,,96,,,,
NA,Act5c,13,GD,Female,6,RNAi/Act5c-GAL4 F x 808 M,,,114,,,,
NA,Act5c,13,GD,Female,7,RNAi/Act5c-GAL4 F x 808 M,,,108,,,,
NA,Act5c,13,GD,Female,8,RNAi/Act5c-GAL4 F x 808 M,,,101,,,,
NA,Act5c,13,GD,Female,9,RNAi/Act5c-GAL4 F x 808 M,,,94,,,,
NA,Act5c,13,GD,Female,10,RNAi/Act5c-GAL4 F x 808 M,,,0,,,,
NA,Act5c,13,GD,Male,1,RNAi/Act5c-GAL4 M x 808 F,,,80,,,,
NA,Act5c,13,GD,Male,2,RNAi/Act5c-GAL4 M x 808 F,,,57,,,,
NA,Act5c,13,GD,Male,3,RNAi/Act5c-GAL4 M x 808 F,,,75,,,,
NA,Act5c,13,GD,Male,4,RNAi/Act5c-GAL4 M x 808 F,,,64,,,,
NA,Act5c,13,GD,Male,5,RNAi/Act5c-GAL4 M x 808 F,,,45,,,,
NA,Act5c,13,GD,Male,6,RNAi/Act5c-GAL4 M x 808 F,,,0,,,,
NA,Act5c,13,GD,Male,7,RNAi/Act5c-GAL4 M x 808 F,,,77,,,,
NA,Act5c,13,GD,Male,8,RNAi/Act5c-GAL4 M x 808 F,,,79,,,,
NA,Act5c,13,GD,Male,9,RNAi/Act5c-GAL4 M x 808 F,,,55,,,,
NA,Act5c,13,GD,Male,10,RNAi/Act5c-GAL4 M x 808 F,,,66,,,,
NA,Act5c,14,GD,Female,1,RNAi/Act5c-GAL4 F x 808 M,,,74,,,,
NA,Act5c,14,GD,Female,2,RNAi/Act5c-GAL4 F x 808 M,,,102,,,,
NA,Act5c,14,GD,Female,3,RNAi/Act5c-GAL4 F x 808 M,,,65,,,,
NA,Act5c,14,GD,Female,4,RNAi/Act5c-GAL4 F x 808 M,,,80,,,,
NA,Act5c,14,GD,Female,5,RNAi/Act5c-GAL4 F x 808 M,,,66,,,,
NA,Act5c,14,GD,Female,6,RNAi/Act5c-GAL4 F x 808 M,,,76,,,,
NA,Act5c,14,GD,Female,7,RNAi/Act5c-GAL4 F x 808 M,,,92,,,,
NA,Act5c,14,GD,Female,8,RNAi/Act5c-GAL4 F x 808 M,,,96,,,,
NA,Act5c,14,GD,Female,9,RNAi/Act5c-GAL4 F x 808 M,,,76,,,,
NA,Act5c,14,GD,Female,10,RNAi/Act5c-GAL4 F x 808 M,,,103,,,,
NA,Act5c,14,GD,Male,1,RNAi/Act5c-GAL4 M x 808 F,,,62,,D,,
NA,Act5c,14,GD,Male,2,RNAi/Act5c-GAL4 M x 808 F,,,74,,,,
NA,Act5c,14,GD,Male,3,RNAi/Act5c-GAL4 M x 808 F,,,41,,,,
NA,Act5c,14,GD,Male,4,RNAi/Act5c-GAL4 M x 808 F,,,54,,,,
NA,Act5c,14,GD,Male,5,RNAi/Act5c-GAL4 M x 808 F,,,82,,D,,
NA,Act5c,14,GD,Male,6,RNAi/Act5c-GAL4 M x 808 F,,,56,,D,,
NA,Act5c,14,GD,Male,7,RNAi/Act5c-GAL4 M x 808 F,,,NA,,D,,
NA,Act5c,14,GD,Male,8,RNAi/Act5c-GAL4 M x 808 F,,,75,,,,
NA,Act5c,14,GD,Male,9,RNAi/Act5c-GAL4 M x 808 F,,,50,,,,
NA,Act5c,14,GD,Male,10,RNAi/Act5c-GAL4 M x 808 F,,,47,,,,
NA,Act5c,15,KK,Female,1,RNAi/Act5c-GAL4 F x 60100 M,,,96,,,,
NA,Act5c,15,KK,Female,2,RNAi/Act5c-GAL4 F x 60100 M,,,98,,,,
NA,Act5c,15,KK,Female,3,RNAi/Act5c-GAL4 F x 60100 M,,,77,,,,
NA,Act5c,15,KK,Female,4,RNAi/Act5c-GAL4 F x 60100 M,,,84,,,,
NA,Act5c,15,KK,Female,5,RNAi/Act5c-GAL4 F x 60100 M,,,100,,,,
NA,Act5c,15,KK,Female,6,RNAi/Act5c-GAL4 F x 60100 M,,,106,,,,
NA,Act5c,15,KK,Female,7,RNAi/Act5c-GAL4 F x 60100 M,,,102,,,,
NA,Act5c,15,KK,Female,8,RNAi/Act5c-GAL4 F x 60100 M,,,115,,,,
NA,Act5c,15,KK,Female,9,RNAi/Act5c-GAL4 F x 60100 M,,,113,,D,,
NA,Act5c,15,KK,Female,10,RNAi/Act5c-GAL4 F x 60100 M,,,107,,,,
NA,Act5c,15,KK,Male,1,RNAi/Act5c-GAL4 M x 60100 F,,,4,,D,,
NA,Act5c,15,KK,Male,2,RNAi/Act5c-GAL4 M x 60100 F,,,86,,,,
NA,Act5c,15,KK,Male,3,RNAi/Act5c-GAL4 M x 60100 F,,,16,,D,,
NA,Act5c,15,KK,Male,4,RNAi/Act5c-GAL4 M x 60100 F,,,36,,D,,
NA,Act5c,15,KK,Male,5,RNAi/Act5c-GAL4 M x 60100 F,,,64,,,,
NA,Act5c,15,KK,Male,6,RNAi/Act5c-GAL4 M x 60100 F,,,63,,D,,
NA,Act5c,15,KK,Male,7,RNAi/Act5c-GAL4 M x 60100 F,,,26,,,,
NA,Act5c,15,KK,Male,8,RNAi/Act5c-GAL4 M x 60100 F,,,68,,,,
NA,Act5c,15,KK,Male,9,RNAi/Act5c-GAL4 M x 60100 F,,,58,,,,
NA,Act5c,15,KK,Male,10,RNAi/Act5c-GAL4 M x 60100 F,,,40,,,,
NA,Act5c,16,KK,Female,1,RNAi/Act5c-GAL4 F x 60100 M,,,63,,,,
NA,Act5c,16,KK,Female,2,RNAi/Act5c-GAL4 F x 60100 M,,,18,,,,
NA,Act5c,16,KK,Female,3,RNAi/Act5c-GAL4 F x 60100 M,,,77,,,,
NA,Act5c,16,KK,Female,4,RNAi/Act5c-GAL4 F x 60100 M,,,51,,,,
NA,Act5c,16,KK,Female,5,RNAi/Act5c-GAL4 F x 60100 M,,,83,,,,
NA,Act5c,16,KK,Female,6,RNAi/Act5c-GAL4 F x 60100 M,,,76,,,,
NA,Act5c,16,KK,Female,7,RNAi/Act5c-GAL4 F x 60100 M,,,45,,,,
NA,Act5c,16,KK,Female,8,RNAi/Act5c-GAL4 F x 60100 M,,,30,,,,
NA,Act5c,16,KK,Female,9,RNAi/Act5c-GAL4 F x 60100 M,,,63,,,,
NA,Act5c,16,KK,Female,10,RNAi/Act5c-GAL4 F x 60100 M,,,101,,,,
NA,Act5c,16,KK,Male,1,RNAi/Act5c-GAL4 M x 60100 F,,,44,,,,
NA,Act5c,16,KK,Male,2,RNAi/Act5c-GAL4 M x 60100 F,,,34,,,,
NA,Act5c,16,KK,Male,3,RNAi/Act5c-GAL4 M x 60100 F,,,34,,,,
NA,Act5c,16,KK,Male,4,RNAi/Act5c-GAL4 M x 60100 F,,,41,,,,
NA,Act5c,16,KK,Male,5,RNAi/Act5c-GAL4 M x 60100 F,,,50,,,,
NA,Act5c,16,KK,Male,6,RNAi/Act5c-GAL4 M x 60100 F,,,26,,,,
NA,Act5c,16,KK,Male,7,RNAi/Act5c-GAL4 M x 60100 F,,,22,,,,
NA,Act5c,16,KK,Male,8,RNAi/Act5c-GAL4 M x 60100 F,,,36,,,,
NA,Act5c,16,KK,Male,9,RNAi/Act5c-GAL4 M x 60100 F,,,29,,,,
NA,Act5c,16,KK,Male,10,RNAi/Act5c-GAL4 M x 60100 F,,,33,,,,
NA,Act5c,17,KK,Female,1,RNAi/Act5c-GAL4 F x 60100 M,,,83,,,,
NA,Act5c,17,KK,Female,2,RNAi/Act5c-GAL4 F x 60100 M,,,47,,,,
NA,Act5c,17,KK,Female,3,RNAi/Act5c-GAL4 F x 60100 M,,,55,,,,
NA,Act5c,17,KK,Female,4,RNAi/Act5c-GAL4 F x 60100 M,,,65,,,,
NA,Act5c,17,KK,Female,5,RNAi/Act5c-GAL4 F x 60100 M,,,61,,,,
NA,Act5c,17,KK,Female,6,RNAi/Act5c-GAL4 F x 60100 M,,,62,,,,
NA,Act5c,17,KK,Female,7,RNAi/Act5c-GAL4 F x 60100 M,,,58,,,,
NA,Act5c,17,KK,Female,8,RNAi/Act5c-GAL4 F x 60100 M,,,87,,,,
NA,Act5c,17,KK,Female,9,RNAi/Act5c-GAL4 F x 60100 M,,,76,,,,
NA,Act5c,17,KK,Female,10,RNAi/Act5c-GAL4 F x 60100 M,,,81,,,,
NA,Act5c,17,KK,Male,1,RNAi/Act5c-GAL4 M x 60100 F,,,63,,D,,
NA,Act5c,17,KK,Male,2,RNAi/Act5c-GAL4 M x 60100 F,,,46,,,,
NA,Act5c,17,KK,Male,3,RNAi/Act5c-GAL4 M x 60100 F,,,43,,,,
NA,Act5c,17,KK,Male,4,RNAi/Act5c-GAL4 M x 60100 F,,,45,,D,,
NA,Act5c,17,KK,Male,5,RNAi/Act5c-GAL4 M x 60100 F,,,56,,,,
NA,Act5c,17,KK,Male,6,RNAi/Act5c-GAL4 M x 60100 F,,,24,,D,,
NA,Act5c,17,KK,Male,7,RNAi/Act5c-GAL4 M x 60100 F,,,38,,,,
NA,Act5c,17,KK,Male,8,RNAi/Act5c-GAL4 M x 60100 F,,,39,,,,
NA,Act5c,17,KK,Male,9,RNAi/Act5c-GAL4 M x 60100 F,,,46,,,,
NA,Act5c,17,KK,Male,10,RNAi/Act5c-GAL4 M x 60100 F,,,50,,,,
NA,Act5c,18,KK,Female,1,RNAi/Act5c-GAL4 F x 60100 M,,,101,,,,
NA,Act5c,18,KK,Female,2,RNAi/Act5c-GAL4 F x 60100 M,,,90,,,,
NA,Act5c,18,KK,Female,3,RNAi/Act5c-GAL4 F x 60100 M,,,90,,,,
NA,Act5c,18,KK,Female,4,RNAi/Act5c-GAL4 F x 60100 M,,,106,,,,
NA,Act5c,18,KK,Female,5,RNAi/Act5c-GAL4 F x 60100 M,,,58,,,,
NA,Act5c,18,KK,Female,6,RNAi/Act5c-GAL4 F x 60100 M,,,73,,,,
NA,Act5c,18,KK,Female,7,RNAi/Act5c-GAL4 F x 60100 M,,,85,,,,
NA,Act5c,18,KK,Female,8,RNAi/Act5c-GAL4 F x 60100 M,,,70,,,,
NA,Act5c,18,KK,Female,9,RNAi/Act5c-GAL4 F x 60100 M,,,0,,,,
NA,Act5c,18,KK,Female,10,RNAi/Act5c-GAL4 F x 60100 M,,,81,,,,
NA,Act5c,18,KK,Male,1,RNAi/Act5c-GAL4 M x 60100 F,,,44,,,,
NA,Act5c,18,KK,Male,2,RNAi/Act5c-GAL4 M x 60100 F,,,67,,,,
NA,Act5c,18,KK,Male,3,RNAi/Act5c-GAL4 M x 60100 F,,,1,,,,
NA,Act5c,18,KK,Male,4,RNAi/Act5c-GAL4 M x 60100 F,,,45,,,,
NA,Act5c,18,KK,Male,5,RNAi/Act5c-GAL4 M x 60100 F,,,71,,,,
NA,Act5c,18,KK,Male,6,RNAi/Act5c-GAL4 M x 60100 F,,,60,,D,,
NA,Act5c,18,KK,Male,7,RNAi/Act5c-GAL4 M x 60100 F,,,57,,,,
NA,Act5c,18,KK,Male,8,RNAi/Act5c-GAL4 M x 60100 F,,,51,,,,
NA,Act5c,18,KK,Male,9,RNAi/Act5c-GAL4 M x 60100 F,,,41,,,,
NA,Act5c,18,KK,Male,10,RNAi/Act5c-GAL4 M x 60100 F,,,52,,,,
NA,Act5c,19,GD,Female,1,RNAi/Act5c-GAL4 F x 808 M,,,85,,,,
NA,Act5c,19,GD,Female,2,RNAi/Act5c-GAL4 F x 808 M,,,94,,,,
NA,Act5c,19,GD,Female,3,RNAi/Act5c-GAL4 F x 808 M,,,78,,,,
NA,Act5c,19,GD,Female,4,RNAi/Act5c-GAL4 F x 808 M,,,80,,,,
NA,Act5c,19,GD,Female,5,RNAi/Act5c-GAL4 F x 808 M,,,75,,,,
NA,Act5c,19,GD,Female,6,RNAi/Act5c-GAL4 F x 808 M,,,97,,,,
NA,Act5c,19,GD,Female,7,RNAi/Act5c-GAL4 F x 808 M,,,82,,,,
NA,Act5c,19,GD,Female,8,RNAi/Act5c-GAL4 F x 808 M,,,87,,,,
NA,Act5c,19,GD,Female,9,RNAi/Act5c-GAL4 F x 808 M,,,94,,,,
NA,Act5c,19,GD,Female,10,RNAi/Act5c-GAL4 F x 808 M,,,87,,,,
NA,Act5c,19,GD,Male,1,RNAi/Act5c-GAL4 M x 808 F,,,77,,,,
NA,Act5c,19,GD,Male,2,RNAi/Act5c-GAL4 M x 808 F,,,66,,,,
NA,Act5c,19,GD,Male,3,RNAi/Act5c-GAL4 M x 808 F,,,69,,,,
NA,Act5c,19,GD,Male,4,RNAi/Act5c-GAL4 M x 808 F,,,69,,,,
NA,Act5c,19,GD,Male,5,RNAi/Act5c-GAL4 M x 808 F,,,9,,,,
NA,Act5c,19,GD,Male,6,RNAi/Act5c-GAL4 M x 808 F,,,68,,,,
NA,Act5c,19,GD,Male,7,RNAi/Act5c-GAL4 M x 808 F,,,70,,,,
NA,Act5c,19,GD,Male,8,RNAi/Act5c-GAL4 M x 808 F,,,0,,,,
NA,Act5c,19,GD,Male,9,RNAi/Act5c-GAL4 M x 808 F,,,65,,,,
NA,Act5c,19,GD,Male,10,RNAi/Act5c-GAL4 M x 808 F,,,77,,,,
NA,Act5c,20,GD,Female,1,RNAi/Act5c-GAL4 F x 808 M,,,54,,D,,
NA,Act5c,20,GD,Female,2,RNAi/Act5c-GAL4 F x 808 M,,,134,,,,
NA,Act5c,20,GD,Female,3,RNAi/Act5c-GAL4 F x 808 M,,,104,,,,
NA,Act5c,20,GD,Female,4,RNAi/Act5c-GAL4 F x 808 M,,,76,,,,
NA,Act5c,20,GD,Female,5,RNAi/Act5c-GAL4 F x 808 M,,,93,,,,
NA,Act5c,20,GD,Female,6,RNAi/Act5c-GAL4 F x 808 M,,,92,,,,
NA,Act5c,20,GD,Female,7,RNAi/Act5c-GAL4 F x 808 M,,,102,,,,
NA,Act5c,20,GD,Female,8,RNAi/Act5c-GAL4 F x 808 M,,,85,,,,
NA,Act5c,20,GD,Female,9,RNAi/Act5c-GAL4 F x 808 M,,,76,,,,
NA,Act5c,20,GD,Female,10,RNAi/Act5c-GAL4 F x 808 M,,,90,,,,
NA,Act5c,20,GD,Male,1,RNAi/Act5c-GAL4 M x 808 F,,,71,,,,
NA,Act5c,20,GD,Male,2,RNAi/Act5c-GAL4 M x 808 F,,,11,,,,
NA,Act5c,20,GD,Male,3,RNAi/Act5c-GAL4 M x 808 F,,,7,,,,
NA,Act5c,20,GD,Male,4,RNAi/Act5c-GAL4 M x 808 F,,,0,,,,
NA,Act5c,20,GD,Male,5,RNAi/Act5c-GAL4 M x 808 F,,,59,,,,
NA,Act5c,20,GD,Male,6,RNAi/Act5c-GAL4 M x 808 F,,,74,,,,
NA,Act5c,20,GD,Male,7,RNAi/Act5c-GAL4 M x 808 F,,,62,,,,
NA,Act5c,20,GD,Male,8,RNAi/Act5c-GAL4 M x 808 F,,,NA,,D,,
NA,Act5c,20,GD,Male,9,RNAi/Act5c-GAL4 M x 808 F,,,NA,,D,,
NA,Act5c,20,GD,Male,10,RNAi/Act5c-GAL4 M x 808 F,,,72,,,,
NA,Act5c,21,KK,Female,1,RNAi/Act5c-GAL4 F x 60100 M,,,78,,,,
NA,Act5c,21,KK,Female,2,RNAi/Act5c-GAL4 F x 60100 M,,,78,,,,
NA,Act5c,21,KK,Female,3,RNAi/Act5c-GAL4 F x 60100 M,,,77,,,,
NA,Act5c,21,KK,Female,4,RNAi/Act5c-GAL4 F x 60100 M,,,69,,,,
NA,Act5c,21,KK,Female,5,RNAi/Act5c-GAL4 F x 60100 M,,,85,,,,
NA,Act5c,21,KK,Female,6,RNAi/Act5c-GAL4 F x 60100 M,,,40,,,,
NA,Act5c,21,KK,Female,7,RNAi/Act5c-GAL4 F x 60100 M,,,0,,,,
NA,Act5c,21,KK,Female,8,RNAi/Act5c-GAL4 F x 60100 M,,,74,,,,
NA,Act5c,21,KK,Female,9,RNAi/Act5c-GAL4 F x 60100 M,,,81,,,,
NA,Act5c,21,KK,Female,10,RNAi/Act5c-GAL4 F x 60100 M,,,69,,,,
NA,Act5c,21,KK,Male,1,RNAi/Act5c-GAL4 M x 60100 F,,,52,,,,
NA,Act5c,21,KK,Male,2,RNAi/Act5c-GAL4 M x 60100 F,,,0,,,,
NA,Act5c,21,KK,Male,3,RNAi/Act5c-GAL4 M x 60100 F,,,44,,,,
NA,Act5c,21,KK,Male,4,RNAi/Act5c-GAL4 M x 60100 F,,,31,,,,
NA,Act5c,21,KK,Male,5,RNAi/Act5c-GAL4 M x 60100 F,,,56,,,,
NA,Act5c,21,KK,Male,6,RNAi/Act5c-GAL4 M x 60100 F,,,21,,,,
NA,Act5c,21,KK,Male,7,RNAi/Act5c-GAL4 M x 60100 F,,,38,,,,
NA,Act5c,21,KK,Male,8,RNAi/Act5c-GAL4 M x 60100 F,,,63,,,,
NA,Act5c,21,KK,Male,9,RNAi/Act5c-GAL4 M x 60100 F,,,30,,,,
NA,Act5c,21,KK,Male,10,RNAi/Act5c-GAL4 M x 60100 F,,,1,,,,
NA,Act5c,22,GD,Female,1,RNAi/Act5c-GAL4 F x 808 M,,,98,,,,
NA,Act5c,22,GD,Female,2,RNAi/Act5c-GAL4 F x 808 M,,,85,,,,
NA,Act5c,22,GD,Female,3,RNAi/Act5c-GAL4 F x 808 M,,,95,,,,
NA,Act5c,22,GD,Female,4,RNAi/Act5c-GAL4 F x 808 M,,,85,,,,
NA,Act5c,22,GD,Female,5,RNAi/Act5c-GAL4 F x 808 M,,,97,,,,
NA,Act5c,22,GD,Female,6,RNAi/Act5c-GAL4 F x 808 M,,,85,,,,
NA,Act5c,22,GD,Female,7,RNAi/Act5c-GAL4 F x 808 M,,,96,,,,
NA,Act5c,22,GD,Female,8,RNAi/Act5c-GAL4 F x 808 M,,,106,,,,
NA,Act5c,22,GD,Female,9,RNAi/Act5c-GAL4 F x 808 M,,,97,,,,
NA,Act5c,22,GD,Female,10,RNAi/Act5c-GAL4 F x 808 M,,,100,,,,
NA,Act5c,22,GD,Male,1,RNAi/Act5c-GAL4 M x 808 F,,,53,,,,
NA,Act5c,22,GD,Male,2,RNAi/Act5c-GAL4 M x 808 F,,,41,,,,
NA,Act5c,22,GD,Male,3,RNAi/Act5c-GAL4 M x 808 F,,,56,,,,
NA,Act5c,22,GD,Male,4,RNAi/Act5c-GAL4 M x 808 F,,,72,,,,
NA,Act5c,22,GD,Male,5,RNAi/Act5c-GAL4 M x 808 F,,,58,,,,
NA,Act5c,22,GD,Male,6,RNAi/Act5c-GAL4 M x 808 F,,,NA,B,,,
NA,Act5c,22,GD,Male,7,RNAi/Act5c-GAL4 M x 808 F,,,73,B,,,
NA,Act5c,22,GD,Male,8,RNAi/Act5c-GAL4 M x 808 F,,,86,,,,
NA,Act5c,22,GD,Male,9,RNAi/Act5c-GAL4 M x 808 F,,,75,,,,
NA,Act5c,22,GD,Male,10,RNAi/Act5c-GAL4 M x 808 F,,,46,,,,
NA,Act5c,23,GD,Female,1,RNAi/Act5c-GAL4 F x 808 M,,,83,,,,
NA,Act5c,23,GD,Female,2,RNAi/Act5c-GAL4 F x 808 M,,,NA,,D,,
NA,Act5c,23,GD,Female,3,RNAi/Act5c-GAL4 F x 808 M,,,NA,,D,,
NA,Act5c,23,GD,Female,4,RNAi/Act5c-GAL4 F x 808 M,,,80,,,,
NA,Act5c,23,GD,Female,5,RNAi/Act5c-GAL4 F x 808 M,,,64,,,,
NA,Act5c,23,GD,Female,6,RNAi/Act5c-GAL4 F x 808 M,,,75,,,,
NA,Act5c,23,GD,Female,7,RNAi/Act5c-GAL4 F x 808 M,,,66,,,,
NA,Act5c,23,GD,Female,8,RNAi/Act5c-GAL4 F x 808 M,,,60,,,,
NA,Act5c,23,GD,Female,9,RNAi/Act5c-GAL4 F x 808 M,,,85,,,,
NA,Act5c,23,GD,Female,10,RNAi/Act5c-GAL4 F x 808 M,,,78,,,,
NA,Act5c,23,GD,Male,1,RNAi/Act5c-GAL4 M x 808 F,,,NA,,D,,
NA,Act5c,23,GD,Male,2,RNAi/Act5c-GAL4 M x 808 F,,,75,,,,
NA,Act5c,23,GD,Male,3,RNAi/Act5c-GAL4 M x 808 F,,,33,,,,
NA,Act5c,23,GD,Male,4,RNAi/Act5c-GAL4 M x 808 F,,,74,,,,
NA,Act5c,23,GD,Male,5,RNAi/Act5c-GAL4 M x 808 F,,,70,,,,
NA,Act5c,23,GD,Male,6,RNAi/Act5c-GAL4 M x 808 F,,,0,,,,
NA,Act5c,23,GD,Male,7,RNAi/Act5c-GAL4 M x 808 F,,,14,,D,,
NA,Act5c,23,GD,Male,8,RNAi/Act5c-GAL4 M x 808 F,,,6,,,,
NA,Act5c,23,GD,Male,9,RNAi/Act5c-GAL4 M x 808 F,,,33,,,,
NA,Act5c,23,GD,Male,10,RNAi/Act5c-GAL4 M x 808 F,,,72,,,,
NA,Act5c,24,GD,Female,1,RNAi/Act5c-GAL4 F x 808 M,,,48,,,,
NA,Act5c,24,GD,Female,2,RNAi/Act5c-GAL4 F x 808 M,,,38,,,,
NA,Act5c,24,GD,Female,3,RNAi/Act5c-GAL4 F x 808 M,,,88,,D,,
NA,Act5c,24,GD,Female,4,RNAi/Act5c-GAL4 F x 808 M,,,62,,,,
NA,Act5c,24,GD,Female,5,RNAi/Act5c-GAL4 F x 808 M,,,93,,,,
NA,Act5c,24,GD,Female,6,RNAi/Act5c-GAL4 F x 808 M,,,23,,D,,
NA,Act5c,24,GD,Female,7,RNAi/Act5c-GAL4 F x 808 M,,,72,,,,
NA,Act5c,24,GD,Female,8,RNAi/Act5c-GAL4 F x 808 M,,,21,,D,,
NA,Act5c,24,GD,Female,9,RNAi/Act5c-GAL4 F x 808 M,,,3,,D,,
NA,Act5c,24,GD,Female,10,RNAi/Act5c-GAL4 F x 808 M,,,19,,D,,
NA,Act5c,24,GD,Male,1,RNAi/Act5c-GAL4 M x 808 F,,,73,,,,
NA,Act5c,24,GD,Male,2,RNAi/Act5c-GAL4 M x 808 F,,,30,,,,
NA,Act5c,24,GD,Male,3,RNAi/Act5c-GAL4 M x 808 F,,,NA,,D,,
NA,Act5c,24,GD,Male,4,RNAi/Act5c-GAL4 M x 808 F,,,56,,,,
NA,Act5c,24,GD,Male,5,RNAi/Act5c-GAL4 M x 808 F,,,68,,,,
NA,Act5c,24,GD,Male,6,RNAi/Act5c-GAL4 M x 808 F,,,75,,D,,
NA,Act5c,24,GD,Male,7,RNAi/Act5c-GAL4 M x 808 F,,,0,,,,
NA,Act5c,24,GD,Male,8,RNAi/Act5c-GAL4 M x 808 F,,,31,,,,
NA,Act5c,24,GD,Male,9,RNAi/Act5c-GAL4 M x 808 F,,,63,,D,,
NA,Act5c,24,GD,Male,10,RNAi/Act5c-GAL4 M x 808 F,,,22,,,,
NA,Act5c,25,GD,Female,1,RNAi/Act5c-GAL4 F x 808 M,,,84,,,,
NA,Act5c,25,GD,Female,2,RNAi/Act5c-GAL4 F x 808 M,,,48,,,,
NA,Act5c,25,GD,Female,3,RNAi/Act5c-GAL4 F x 808 M,,,86,,D,,
NA,Act5c,25,GD,Female,4,RNAi/Act5c-GAL4 F x 808 M,,,78,,,,
NA,Act5c,25,GD,Female,5,RNAi/Act5c-GAL4 F x 808 M,,,68,,D,,
NA,Act5c,25,GD,Female,6,RNAi/Act5c-GAL4 F x 808 M,,,30,,D,,
NA,Act5c,25,GD,Female,7,RNAi/Act5c-GAL4 F x 808 M,,,9,,,,
NA,Act5c,25,GD,Female,8,RNAi/Act5c-GAL4 F x 808 M,,,67,,,,
NA,Act5c,25,GD,Female,9,RNAi/Act5c-GAL4 F x 808 M,,,69,,,,
NA,Act5c,25,GD,Female,10,RNAi/Act5c-GAL4 F x 808 M,,,76,,,,
NA,Act5c,25,GD,Male,1,RNAi/Act5c-GAL4 M x 808 F,,,44,,,,
NA,Act5c,25,GD,Male,2,RNAi/Act5c-GAL4 M x 808 F,,,57,,,,
NA,Act5c,25,GD,Male,3,RNAi/Act5c-GAL4 M x 808 F,,,39,,,,
NA,Act5c,25,GD,Male,4,RNAi/Act5c-GAL4 M x 808 F,,,46,,,,
NA,Act5c,25,GD,Male,5,RNAi/Act5c-GAL4 M x 808 F,,,60,,,,
NA,Act5c,25,GD,Male,6,RNAi/Act5c-GAL4 M x 808 F,,,69,,,,
NA,Act5c,25,GD,Male,7,RNAi/Act5c-GAL4 M x 808 F,,,56,,,,
NA,Act5c,25,GD,Male,8,RNAi/Act5c-GAL4 M x 808 F,,,62,,,,
NA,Act5c,25,GD,Male,9,RNAi/Act5c-GAL4 M x 808 F,,,72,,,,
NA,Act5c,25,GD,Male,10,RNAi/Act5c-GAL4 M x 808 F,,,0,,,,
NA,Act5c,26,KK,Female,1,RNAi/Act5c-GAL4 F x 60100 M,,,77,,,,
NA,Act5c,26,KK,Female,2,RNAi/Act5c-GAL4 F x 60100 M,,,70,,,,
NA,Act5c,26,KK,Female,3,RNAi/Act5c-GAL4 F x 60100 M,,,66,,,,
NA,Act5c,26,KK,Female,4,RNAi/Act5c-GAL4 F x 60100 M,,,64,,,,
NA,Act5c,26,KK,Female,5,RNAi/Act5c-GAL4 F x 60100 M,,,52,,,,
NA,Act5c,26,KK,Female,6,RNAi/Act5c-GAL4 F x 60100 M,,,68,,,,
NA,Act5c,26,KK,Female,7,RNAi/Act5c-GAL4 F x 60100 M,,,61,,,,
NA,Act5c,26,KK,Female,8,RNAi/Act5c-GAL4 F x 60100 M,,,49,,,,
NA,Act5c,26,KK,Female,9,RNAi/Act5c-GAL4 F x 60100 M,,,89,,,,
NA,Act5c,26,KK,Female,10,RNAi/Act5c-GAL4 F x 60100 M,,,86,,,,
NA,Act5c,26,KK,Male,1,RNAi/Act5c-GAL4 M x 60100 F,,,34,,,,
NA,Act5c,26,KK,Male,2,RNAi/Act5c-GAL4 M x 60100 F,,,37,,,,
NA,Act5c,26,KK,Male,3,RNAi/Act5c-GAL4 M x 60100 F,,,50,,,,
NA,Act5c,26,KK,Male,4,RNAi/Act5c-GAL4 M x 60100 F,,,41,,,,
NA,Act5c,26,KK,Male,5,RNAi/Act5c-GAL4 M x 60100 F,,,41,,,,
NA,Act5c,26,KK,Male,6,RNAi/Act5c-GAL4 M x 60100 F,,,27,,,,
NA,Act5c,26,KK,Male,7,RNAi/Act5c-GAL4 M x 60100 F,,,51,,,,
NA,Act5c,26,KK,Male,8,RNAi/Act5c-GAL4 M x 60100 F,,,46,,,,
NA,Act5c,26,KK,Male,9,RNAi/Act5c-GAL4 M x 60100 F,,,45,,,,
NA,Act5c,26,KK,Male,10,RNAi/Act5c-GAL4 M x 60100 F,,,8,,,,
NA,Act5c,27,GD,Female,1,RNAi/Act5c-GAL4 F x 808 M,,,0,,,,
NA,Act5c,27,GD,Female,2,RNAi/Act5c-GAL4 F x 808 M,,,68,,,,
NA,Act5c,27,GD,Female,3,RNAi/Act5c-GAL4 F x 808 M,,,97,,,,
NA,Act5c,27,GD,Female,4,RNAi/Act5c-GAL4 F x 808 M,,,91,,,,
NA,Act5c,27,GD,Female,5,RNAi/Act5c-GAL4 F x 808 M,,,0,,,,
NA,Act5c,27,GD,Female,6,RNAi/Act5c-GAL4 F x 808 M,,,78,,,,
NA,Act5c,27,GD,Female,7,RNAi/Act5c-GAL4 F x 808 M,,,0,,,,
